iter	Passed	Remaining
1658	393372	317970
1659	393749	317846
1660	394046	317657
1661	394301	317433
1662	394566	317218
1663	394835	317007
1664	395071	316768
1665	395281	316509
1666	395476	316238
1667	395696	315988
1668	395992	315797
1669	396216	315549
1670	396464	315320
1671	396664	315053
1672	396864	314787
1673	397087	314538
1674	397320	314298
1675	397603	314097
1676	397856	313872
1677	398091	313633
1678	398373	313431
1679	398611	313194
1680	398808	312925
1681	399017	312666
1682	399258	312431
1683	399457	312165
1684	399666	311906
1685	399915	311678
1686	400125	311419
1687	400318	311148
1688	400618	310959
1689	400839	310710
1690	401043	310447
1691	401274	310204
1692	401486	309948
1693	401711	309701
1694	401915	309439
1695	402153	309202
1696	402361	308943
1697	402821	308877
1698	403121	308688
1699	403412	308491
1700	403636	308244
1701	403841	307982
1702	404073	307741
1703	404285	307484
1704	404527	307251
1705	404751	307003
1706	404989	306767
1707	405234	306535
1708	405449	306281
1709	405648	306015
1710	405867	305764
1711	406056	305491
1712	406282	305245
1713	406469	304970
1714	406657	304696
1715	406848	304425
1716	407045	304158
1717	407249	303896
1718	407489	303661
1719	407705	303408
1720	407897	303138
1721	408100	302876
1722	408309	302618
1723	408587	302411
1724	408836	302183
1725	409074	301947
1726	409279	301686
1727	409490	301430
1728	409789	301239
1729	410000	300982
1730	410202	300720
1731	410420	300469
1732	410605	300194
1733	410798	299925
1734	411010	299670
1735	411239	299427
1736	411525	299226
1737	411741	298974
1738	411988	298745
1739	412242	298520
1740	412436	298252
1741	412633	297987
1742	412859	297742
1743	413053	297474
1744	413302	297246
1745	413510	296988
1746	413737	296745
1747	413986	296516
1748	414299	296333
1749	414607	296148
1750	414816	295891
1751	415060	295659
1752	415250	295389
1753	415497	295159
1754	415710	294906
1755	415936	294661
1756	416134	294397
1757	416413	294189
1758	416613	293927
1759	416904	293727
1760	417102	293463
1761	417497	293338
1762	417681	293063
1763	417960	292856
1764	418163	292595
1765	418396	292356
1766	418617	292108
1767	418798	291832
1768	419039	291598
1769	419279	291363
1770	419473	291097
1771	419740	290881
1772	420005	290663
1773	420195	290394
1774	420392	290129
1775	420572	289854
1776	420773	289592
1777	420961	289322
1778	421162	289060
1779	421384	288814
1780	421618	288575
1781	421821	288315
1782	422040	288066
1783	422232	287799
1784	422434	287539
1785	422623	287270
1786	422824	287009
1787	423006	286736
1788	423203	286472
1789	423417	286221
1790	423636	285972
1791	423861	285727
1792	424053	285461
1793	424234	285187
1794	424470	284951
1795	424687	284701
1796	424880	284436
1797	425101	284189
1798	425354	283963
1799	425617	283745
1800	425792	283467
1801	426024	283228
1802	426217	282963
1803	426421	282705
1804	426623	282446
1805	426834	282192
1806	427092	281970
1807	427483	281836
1808	427657	281559
1809	427877	281311
1810	428071	281047
1811	428346	280836
1812	428573	280594
1813	428774	280334
1814	429021	280105
1815	429228	279849
1816	429570	279681
1817	429807	279446
1818	430106	279250
1819	430340	279012
1820	430643	278818
1821	430941	278621
1822	431211	278407
1823	431417	278150
1824	431658	277917
1825	431855	277655
1826	432073	277406
1827	432357	277200
1828	432599	276967
1829	432824	276724
1830	433152	276545
1831	433370	276297
1832	433617	276067
1833	433839	275821
1834	434085	275591
1835	434291	275335
1836	434523	275095
1837	434729	274839
1838	434958	274598
1839	435231	274384
1840	435518	274180
1841	435740	273934
1842	435921	273663
1843	436129	273408
1844	436402	273194
1845	436688	272989
1846	436884	272727
1847	437087	272469
1848	437295	272216
1849	437476	271944
1850	437752	271733
1851	437961	271479
1852	438387	271360
1853	438636	271131
1854	438817	270860
1855	439016	270600
1856	439200	270332
1857	439405	270075
1858	439623	269828
1859	439852	269586
1860	440105	269360
1861	440314	269107
1862	440500	268839
1863	440702	268582
1864	440919	268334
1865	441146	268091
1866	441349	267835
1867	441593	267603
1868	441893	267406
1869	442253	267243
1870	442505	267016
1871	442731	266774
1872	442931	266515
1873	443134	266259
1874	443314	265988
1875	443508	265726
1876	443737	265486
1877	443954	265238
1878	444157	264981
1879	444414	264757
1880	444706	264554
1881	444915	264301
1882	445138	264057
1883	445352	263807
1884	445582	263567
1885	445826	263335
1886	446025	263077
1887	446236	262825
1888	446451	262576
1889	446637	262310
1890	446914	262098
1891	447169	261872
1892	447373	261617
1893	447646	261403
1894	447907	261180
1895	448102	260920
1896	448286	260653
1897	448524	260418
1898	448732	260165
1899	448924	259903
1900	449192	259685
1901	449409	259438
1902	449597	259174
1903	449789	258912
1904	450029	258678
1905	450372	258503
1906	450647	258289
1907	450824	258019
1908	451046	257774
1909	451238	257513
1910	451490	257285
1911	451721	257046
1912	451904	256780
1913	452114	256528
1914	452314	256271
1915	452505	256010
1916	452717	255760
1917	452922	255507
1918	453267	255331
1919	453518	255104
1920	453771	254877
1921	454043	254661
1922	454230	254397
1923	454431	254141
1924	454641	253890
1925	454844	253636
1926	455112	253417
1927	455305	253157
1928	455549	252925
1929	455749	252669
1930	455991	252436
1931	456230	252202
1932	456464	251964
1933	456649	251700
1934	456888	251465
1935	457063	251196
1936	457303	250961
1937	457477	250692
1938	457711	250454
1939	457907	250197
1940	458117	249946
1941	458305	249684
1942	458637	249500
1943	458871	249263
1944	459107	249027
1945	459294	248765
1946	459515	248520
1947	459703	248258
1948	459893	247998
1949	460125	247760
1950	460331	247507
1951	460570	247273
1952	460796	247031
1953	461044	246802
1954	461236	246543
1955	461454	246298
1956	461666	246049
1957	461899	245811
1958	462105	245559
1959	462332	245319
1960	462529	245062
1961	462760	244824
1962	462954	244566
1963	463238	244355
1964	463432	244098
1965	463667	243861
1966	463861	243603
1967	464129	243385
1968	464395	243164
1969	464642	242935
1970	464850	242684
1971	465080	242445
1972	465363	242234
1973	465884	242146
1974	466333	242021
1975	466656	241829
1976	466848	241571
1977	467074	241329
1978	467352	241115
1979	467625	240898
1980	467875	240669
1981	468215	240486
1982	468483	240266
1983	468708	240023
1984	468933	239782
1985	469184	239553
1986	469401	239307
1987	469788	239147
1988	470047	238923
1989	470400	238746
1990	470754	238569
1991	470989	238332
1992	471201	238083
1993	471391	237823
1994	471592	237569
1995	471757	237296
1996	471957	237042
1997	472130	236774
1998	472294	236501
1999	472471	236235
2000	472650	235970
2001	472833	235708
2002	473137	235505
2003	473322	235243
2004	473556	235007
2005	473762	234755
2006	474084	234562
2007	474312	234321
2008	474546	234084
2009	474785	233849
2010	474974	233589
2011	475168	233333
2012	475490	233139
2013	475748	232913
2014	475916	232643
2015	476125	232394
2016	476829	232386
2017	477128	232180
2018	477463	231991
2019	477684	231748
2020	477857	231480
2021	478030	231213
2022	478191	230940
2023	478363	230673
2024	478553	230414
2025	478741	230155
2026	478914	229888
2027	479082	229619
2028	479257	229353
2029	479450	229097
2030	479612	228825
2031	479811	228571
2032	480008	228317
2033	480177	228048
2034	480358	227786
2035	480514	227512
2036	480679	227242
2037	480904	227001
2038	481081	226738
2039	481285	226487
2040	481439	226212
2041	481606	225944
2042	481767	225673
2043	481927	225402
2044	482280	225221
2045	482527	224990
2046	482709	224729
2047	482882	224464
2048	483050	224197
2049	483213	223928
2050	483385	223663
2051	483569	223403
2052	483753	223144
2053	483933	222882
2054	484099	222615
2055	484263	222346
2056	484432	222080
2057	484640	221832
2058	484801	221562
2059	484973	221298
2060	485149	221036
2061	485310	220766
2062	485473	220498
2063	485661	220241
2064	485819	219971
2065	485980	219702
2066	486319	219514
2067	486513	219260
2068	486754	219027
2069	486926	218763
2070	487100	218501
2071	487236	218221
2072	487383	217947
2073	487544	217678
2074	487711	217413
2075	487871	217145
2076	488048	216884
2077	488236	216628
2078	488416	216369
2079	488575	216100
2080	488749	215838
2081	488908	215570
2082	489098	215315
2083	489276	215056
2084	489442	214791
2085	489600	214522
2086	489765	214257
2087	489933	213994
2088	490088	213724
2089	490279	213470
2090	490484	213223
2091	490654	212960
2092	490825	212698
2093	491000	212438
2094	491158	212171
2095	491353	211919
2096	491539	211664
2097	491697	211397
2098	491915	211155
2099	492101	210900
2100	492281	210643
2101	492457	210383
2102	492614	210116
2103	492785	209855
2104	492963	209597
2105	493116	209328
2106	493291	209069
2107	493443	208800
2108	493639	208550
2109	493817	208292
2110	493978	208027
2111	494130	207759
2112	494282	207491
2113	494483	207243
2114	494646	206979
2115	494810	206716
2116	494978	206455
2117	495135	206189
2118	495305	205929
2119	495462	205663
2120	495609	205394
2121	495796	205140
2122	495995	204892
2123	496155	204628
2124	496326	204369
2125	496501	204112
2126	496659	203847
2127	496842	203593
2128	497014	203334
2129	497177	203072
2130	497376	202825
2131	497569	202575
2132	497726	202310
2133	497895	202051
2134	498042	201783
2135	498244	201537
2136	498418	201279
2137	498589	201021
2138	498771	200767
2139	498938	200508
2140	499090	200242
2141	499261	199984
2142	499435	199727
2143	499588	199462
2144	499740	199197
2145	499915	198941
2146	500207	198731
2147	500413	198488
2148	500578	198228
2149	500759	197974
2150	500917	197712
2151	501069	197447
2152	501242	197191
2153	501394	196926
2154	501539	196659
2155	501708	196401
2156	501851	196134
2157	502018	195875
2158	502191	195619
2159	502336	195353
2160	502488	195089
2161	502733	194861
2162	502900	194603
2163	503112	194363
2164	503262	194098
2165	503419	193837
2166	503585	193579
2167	503721	193310
2168	503876	193048
2169	504041	192790
2170	504233	192542
2171	504439	192299
2172	504598	192040
2173	504745	191775
2174	504957	191535
2175	505158	191291
2176	505356	191046
2177	505504	190782
2178	505657	190520
2179	505836	190268
2180	505969	189999
2181	506110	189733
2182	506254	189468
2183	506401	189204
2184	506547	188941
2185	506709	188683
2186	506848	188417
2187	506989	188151
2188	507197	187911
2189	507352	187651
2190	507519	187395
2191	507666	187132
2192	507820	186872
2193	507980	186614
2194	508163	186365
2195	508336	186112
2196	508528	185866
2197	508684	185607
2198	508844	185349
2199	508993	185088
2200	509164	184835
2201	509304	184570
2202	509494	184324
2203	509654	184067
2204	509807	183808
2205	509953	183546
2206	510126	183294
2207	510269	183031
2208	510416	182770
2209	510594	182520
2210	510729	182254
2211	510875	181993
2212	511049	181742
2213	511188	181478
2214	511324	181214
2215	511492	180961
2216	511653	180705
2217	511814	180450
2218	512108	180241
2219	512255	179981
2220	512403	179721
2221	512559	179464
2222	512701	179203
2223	512851	178944
2224	513000	178685
2225	513141	178423
2226	513287	178163
2227	513443	177907
2228	513630	177662
2229	513799	177410
2230	514035	177182
2231	514181	176922
2232	514340	176667
2233	514502	176414
2234	514638	176151
2235	514774	175888
2236	514946	175638
2237	515083	175376
2238	515247	175124
2239	515405	174869
2240	515547	174609
2241	515697	174352
2242	515870	174103
2243	516028	173849
2244	516218	173605
2245	516379	173352
2246	516506	173088
2247	516642	172826
2248	516825	172581
2249	516961	172320
2250	517099	172060
2251	517260	171807
2252	517400	171548
2253	517542	171289
2254	517703	171037
2255	517837	170776
2256	517979	170517
2257	518146	170267
2258	518293	170011
2259	518461	169761
2260	518623	169510
2261	518783	169258
2262	518924	169000
2263	519106	168755
2264	519318	168520
2265	519479	168269
2266	519627	168013
2267	519793	167763
2268	519921	167502
2269	520067	167246
2270	520238	166998
2271	520381	166742
2272	520532	166487
2273	520696	166238
2274	520888	165997
2275	521028	165740
2276	521195	165491
2277	521349	165238
2278	521483	164980
2279	521621	164722
2280	521771	164469
2281	521914	164213
2282	522047	163954
2283	522197	163701
2284	522355	163450
2285	522482	163189
2286	522630	162936
2287	522801	162689
2288	522951	162436
2289	523143	162197
2290	523300	161946
2291	523432	161688
2292	523568	161431
2293	523736	161184
2294	523975	160959
2295	524179	160724
2296	524331	160472
2297	524501	160226
2298	524742	160001
2299	524913	159756
2300	525050	159500
2301	525234	159258
2302	525401	159011
2303	525547	158759
2304	525695	158507
2305	525847	158255
2306	525988	158001
2307	526161	157757
2308	526319	157508
2309	526455	157252
2310	526620	157006
2311	526765	156753
2312	526909	156500
2313	527069	156253
2314	527213	156000
2315	527351	155746
2316	527507	155497
2317	527684	155254
2318	527829	155003
2319	527976	154751
2320	528394	154579
2321	528526	154324
2322	528690	154078
2323	528843	153828
2324	528981	153575
2325	529137	153327
2326	529319	153086
2327	529479	152839
2328	529656	152597
2329	529854	152361
2330	530049	152124
2331	530253	151890
2332	530422	151646
2333	530590	151402
2334	530760	151158
2335	530913	150910
2336	531062	150660
2337	531209	150410
2338	531349	150158
2339	531480	149904
2340	531646	149660
2341	531794	149411
2342	531948	149163
2343	532146	148928
2344	532311	148683
2345	532430	148426
2346	532574	148176
2347	532741	147933
2348	532879	147681
2349	533046	147438
2350	533203	147192
2351	533338	146940
2352	533488	146692
2353	533642	146445
2354	533775	146193
2355	533921	145944
2356	534077	145698
2357	534209	145446
2358	534411	145213
2359	534565	144966
2360	534700	144715
2361	534856	144470
2362	535009	144223
2363	535156	143976
2364	535289	143724
2365	535500	143494
2366	535669	143252
2367	535938	143037
2368	536127	142801
2369	536305	142562
2370	536461	142317
2371	536649	142080
2372	536805	141836
2373	536943	141586
2374	537081	141337
2375	537249	141095
2376	537384	140845
2377	537536	140600
2378	537695	140356
2379	537840	140109
2380	537978	139860
2381	538171	139626
2382	538322	139380
2383	538460	139132
2384	538622	138890
2385	538771	138644
2386	538963	138410
2387	539116	138165
2388	539273	137922
2389	539432	137679
2390	539604	137440
2391	539746	137193
2392	539907	136950
2393	540084	136713
2394	540232	136467
2395	540376	136221
2396	540540	135980
2397	540689	135736
2398	540842	135492
2399	541049	135262
2400	541261	135033
2401	541429	134793
2402	541572	134547
2403	541704	134299
2404	541862	134057
2405	541999	133810
2406	542134	133562
2407	542290	133320
2408	542434	133075
2409	542590	132833
2410	542733	132588
2411	542888	132346
2412	543025	132099
2413	543160	131852
2414	543335	131615
2415	543470	131368
2416	543655	131134
2417	543822	130895
2418	543955	130648
2419	544086	130400
2420	544253	130162
2421	544398	129918
2422	544537	129673
2423	544706	129435
2424	544842	129189
2425	544979	128944
2426	545142	128704
2427	545287	128461
2428	545433	128218
2429	545578	127975
2430	545916	127777
2431	546064	127534
2432	546216	127293
2433	546405	127060
2434	546569	126822
2435	546773	126592
2436	546916	126349
2437	547076	126110
2438	547279	125881
2439	547415	125636
2440	547546	125390
2441	547710	125152
2442	547862	124911
2443	548020	124672
2444	548211	124440
2445	548346	124196
2446	548481	123951
2447	548642	123713
2448	548783	123470
2449	548936	123230
2450	549111	122995
2451	549254	122753
2452	549383	122508
2453	549539	122269
2454	549692	122029
2455	549842	121789
2456	549977	121545
2457	550171	121315
2458	550323	121075
2459	550490	120839
2460	550655	120602
2461	550800	120361
2462	550935	120118
2463	551110	119884
2464	551272	119647
2465	551417	119406
2466	551584	119170
2467	551734	118931
2468	551928	118701
2469	552117	118470
2470	552262	118230
2471	552414	117991
2472	552567	117752
2473	552744	117519
2474	552878	117277
2475	553048	117042
2476	553185	116801
2477	553322	116559
2478	553485	116323
2479	553633	116084
2480	553765	115842
2481	553929	115606
2482	554078	115367
2483	554223	115128
2484	554383	114892
2485	554524	114652
2486	554664	114412
2487	554816	114174
2488	555002	113943
2489	555139	113703
2490	555280	113463
2491	555462	113232
2492	555601	112992
2493	555744	112753
2494	555907	112518
2495	556043	112277
2496	556186	112039
2497	556341	111802
2498	556491	111565
2499	556629	111325
2500	556788	111090
2501	556923	110850
2502	557053	110609
2503	557293	110390
2504	557475	110159
2505	557677	109933
2506	557807	109692
2507	557967	109457
2508	558120	109221
2509	558268	108984
2510	558554	108774
2511	558687	108534
2512	558828	108296
2513	558985	108061
2514	559119	107822
2515	559261	107584
2516	559424	107350
2517	559567	107113
2518	559721	106878
2519	559886	106645
2520	560027	106407
2521	560165	106169
2522	560329	105936
2523	560460	105697
2524	560607	105460
2525	560764	105226
2526	560925	104993
2527	561058	104754
2528	561225	104522
2529	561380	104288
2530	561524	104051
2531	561653	103812
2532	561834	103583
2533	561987	103348
2534	562154	103117
2535	562311	102883
2536	562453	102647
2537	562583	102408
2538	562800	102186
2539	562977	101956
2540	563151	101726
2541	563289	101489
2542	563417	101251
2543	563569	101017
2544	563719	100782
2545	563860	100547
2546	564034	100317
2547	564214	100088
2548	564355	99852
2549	564508	99619
2550	564644	99382
2551	564791	99148
2552	564964	98918
2553	565093	98681
2554	565221	98443
2555	565391	98213
2556	565548	97981
2557	565686	97745
2558	565822	97509
2559	565975	97277
2560	566121	97043
2561	566250	96806
2562	566459	96583
2563	566599	96348
2564	566741	96114
2565	566887	95880
2566	567031	95646
2567	567164	95410
2568	567330	95180
2569	567468	94946
2570	567600	94710
2571	567761	94479
2572	567893	94244
2573	568031	94009
2574	568247	93788
2575	568410	93558
2576	568636	93338
2577	568799	93108
2578	568937	92874
2579	569098	92644
2580	569227	92408
2581	569374	92176
2582	569542	91947
2583	569681	91713
2584	569809	91478
2585	569955	91245
2586	570122	91016
2587	570246	90781
2588	570387	90548
2589	570682	90339
2590	570826	90107
2591	570992	89878
2592	571168	89651
2593	571310	89418
2594	571435	89183
2595	571596	88954
2596	571734	88721
2597	571896	88492
2598	572051	88261
2599	572199	88030
2600	572366	87802
2601	572537	87574
2602	572677	87342
2603	572812	87109
2604	572981	86882
2605	573166	86656
2606	573336	86429
2607	573490	86199
2608	573680	85975
2609	573839	85746
2610	574016	85519
2611	574168	85289
2612	574319	85059
2613	574485	84832
2614	574617	84599
2615	574758	84368
2616	574936	84142
2617	575082	83911
2618	575242	83683
2619	575420	83457
2620	575578	83229
2621	575712	82997
2622	575861	82767
2623	575989	82535
2624	576149	82307
2625	576314	82079
2626	576454	81849
2627	576600	81619
2628	576766	81392
2629	576901	81160
2630	577038	80930
2631	577204	80703
2632	577350	80473
2633	577491	80243
2634	577676	80019
2635	577838	79792
2636	577990	79564
2637	578160	79338
2638	578296	79107
2639	578441	78878
2640	578600	78651
2641	578739	78421
2642	578862	78189
2643	579078	77969
2644	579243	77743
2645	579449	77522
2646	579590	77293
2647	579722	77062
2648	579871	76834
2649	580061	76611
2650	580207	76383
2651	580365	76156
2652	580506	75927
2653	580640	75697
2654	580813	75472
2655	580961	75244
2656	581095	75015
2657	581268	74790
2658	581399	74560
2659	581532	74331
2660	581698	74105
2661	581844	73878
2662	581980	73649
2663	582141	73423
2664	582317	73199
2665	582618	72991
2666	582778	72765
2667	582918	72537
2668	583052	72308
2669	583216	72082
2670	583355	71854
2671	583496	71626
2672	583649	71400
2673	583797	71173
2674	583926	70944
2675	584062	70716
2676	584221	70490
2677	584366	70263
2678	584629	70050
2679	584825	69829
2680	585000	69606
2681	585136	69378
2682	585294	69153
2683	585477	68931
2684	585635	68705
2685	585790	68480
2686	585960	68256
2687	586121	68031
2688	586279	67806
2689	586444	67582
2690	586594	67356
2691	586740	67130
2692	586938	66910
2693	587070	66682
2694	587212	66456
2695	587375	66232
2696	587521	66006
2697	587657	65779
2698	587817	65555
2699	587966	65329
2700	588122	65105
2701	588290	64881
2702	588423	64654
2703	588570	64429
2704	588743	64206
2705	588866	63978
2706	589003	63752
2707	589214	63534
2708	589399	63313
2709	589618	63095
2710	589818	62876
2711	590036	62658
2712	590233	62438
2713	590420	62218
2714	590563	61992
2715	590739	61771
2716	590893	61546
2717	591020	61320
2718	591154	61093
2719	591342	60873
2720	591500	60649
2721	591650	60425
2722	591810	60202
2723	591937	59976
2724	592073	59750
2725	592243	59528
2726	592376	59302
2727	592510	59077
2728	592648	58852
2729	592817	58630
2730	592966	58406
2731	593089	58180
2732	593241	57956
2733	593411	57735
2734	593534	57508
2735	593723	57289
2736	593901	57068
2737	594048	56844
2738	594179	56619
2739	594434	56406
2740	594605	56184
2741	594770	55963
2742	594913	55739
2743	595058	55515
2744	595270	55298
2745	595487	55081
2746	595655	54860
2747	595843	54640
2748	596009	54419
2749	596171	54197
2750	596317	53974
2751	596453	53750
2752	596617	53528
2753	596747	53304
2754	596884	53080
2755	597041	52858
2756	597180	52635
2757	597330	52412
2758	597511	52192
2759	597641	51968
2760	597796	51746
2761	597974	51527
2762	598117	51304
2763	598296	51084
2764	598474	50864
2765	598638	50644
2766	598788	50422
2767	598959	50201
2768	599119	49980
2769	599256	49757
2770	599407	49536
2771	599585	49316
2772	599717	49093
2773	599858	48870
2774	600027	48650
2775	600176	48429
2776	600316	48206
2777	600537	47991
2778	600662	47767
2779	600851	47549
2780	601026	47330
2781	601219	47112
2782	601354	46889
2783	601526	46670
2784	601663	46447
2785	601795	46225
2786	601951	46004
2787	602083	45782
2788	602224	45560
2789	602381	45340
2790	602526	45119
2791	602679	44898
2792	602850	44679
2793	603028	44460
2794	603170	44239
2795	603304	44017
2796	603461	43797
2797	603597	43576
2798	603737	43355
2799	603896	43135
2800	604024	42913
2801	604224	42696
2802	604444	42481
2803	604591	42260
2804	604721	42039
2805	604882	41820
2806	605061	41602
2807	605192	41380
2808	605357	41161
2809	605496	40941
2810	605635	40720
2811	605791	40500
2812	605944	40281
2813	606083	40060
2814	606252	39842
2815	606464	39626
2816	606638	39408
2817	606784	39189
2818	606958	38971
2819	607103	38751
2820	607276	38533
2821	607438	38314
2822	607584	38095
2823	607724	37875
2824	607895	37657
2825	608039	37437
2826	608208	37219
2827	608370	37001
2828	608506	36781
2829	608642	36561
2830	608817	36344
2831	608957	36124
2832	609089	35904
2833	609243	35686
2834	609384	35466
2835	609562	35249
2836	609733	35032
2837	609889	34813
2838	610051	34596
2839	610222	34378
2840	610362	34159
2841	610496	33940
2842	610659	33722
2843	610812	33504
2844	610986	33287
2845	611140	33069
2846	611268	32850
2847	611404	32631
2848	611560	32413
2849	611777	32198
2850	611968	31982
2851	612172	31767
2852	612309	31549
2853	612459	31331
2854	612626	31114
2855	612760	30895
2856	612898	30677
2857	613080	30460
2858	613226	30243
2859	613382	30025
2860	613520	29807
2861	613685	29590
2862	613815	29372
2863	613957	29154
2864	614153	28939
2865	614286	28721
2866	614435	28503
2867	614574	28285
2868	614721	28068
2869	614850	27850
2870	615007	27633
2871	615139	27415
2872	615271	27197
2873	615449	26982
2874	615590	26764
2875	615734	26547
2876	615895	26331
2877	616166	26119
2878	616364	25904
2879	616514	25688
2880	616663	25471
2881	616831	25255
2882	616990	25039
2883	617137	24822
2884	617353	24608
2885	617539	24393
2886	617710	24177
2887	617841	23960
2888	617977	23743
2889	618135	23527
2890	618283	23311
2891	618414	23094
2892	618595	22879
2893	618758	22663
2894	618893	22446
2895	619042	22230
2896	619180	22014
2897	619316	21797
2898	619471	21582
2899	619624	21366
2900	619755	21149
2901	619922	20934
2902	620072	20718
2903	620197	20502
2904	620332	20286
2905	620490	20070
2906	620649	19855
2907	620800	19640
2908	620984	19425
2909	621113	19209
2910	621255	18994
2911	621417	18779
2912	621544	18563
2913	621679	18347
2914	621856	18133
2915	621988	17917
2916	622122	17701
2917	622283	17487
2918	622412	17271
2919	622553	17056
2920	622769	16843
2921	622940	16628
2922	623139	16415
2923	623291	16200
2924	623455	15986
2925	623591	15770
2926	623730	15555
2927	623863	15340
2928	624027	15126
2929	624207	14912
2930	624422	14699
2931	624618	14486
2932	624829	14273
2933	624956	14058
2934	625093	13843
2935	625249	13629
2936	625429	13415
2937	625584	13201
2938	625727	12987
2939	625865	12772
2940	626008	12558
2941	626165	12344
2942	626304	12130
2943	626432	11915
2944	626587	11701
2945	626728	11487
2946	626857	11273
2947	627021	11060
2948	627142	10845
2949	627285	10631
2950	627438	10418
2951	627572	10204
2952	627753	9991
2953	627914	9777
2954	628125	9565
2955	628405	9353
2956	628584	9140
2957	628746	8927
2958	628897	8714
2959	629055	8500
2960	629208	8287
2961	629368	8074
2962	629510	7860
2963	629679	7647
2964	629829	7434
2965	630030	7222
2966	630193	7009
2967	630343	6796
2968	630504	6583
2969	630668	6370
2970	630834	6157
2971	631006	5944
2972	631181	5732
2973	631336	5519
2974	631482	5306
2975	631645	5093
2976	631788	4881
2977	631940	4668
2978	632106	4455
2979	632289	4243
2980	632437	4030
2981	632593	3818
2982	632749	3606
2983	632882	3393
2984	633044	3181
2985	633203	2968
2986	633380	2756
2987	633530	2544
2988	633726	2332
2989	633908	2120
2990	634095	1908
2991	634235	1695
2992	634389	1483
2993	634576	1271
2994	634704	1059
2995	634852	847
2996	635275	635
2997	635445	423
2998	635586	211
2999	635735	0
